platform,post_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,created_time,data_fetched_time,permalink_url,post_impressions_unique,shares_count,comments_total,post_reactions_total
Facebook,995860096940432_122108922321251579,ta,Tamil,03-16-2026,Off-beat,Shock,2026-03-16,2026-03-16T13:41:14+0000,2026-03-19 23:30:06,https://www.facebook.com/122100500805251579/posts/122108922321251579,2,0,0,1
Facebook,138927162813391_1359140102914742,en,English,17-03-2026,Current-Affairs,Fear/Concern,2026-03-17,2026-03-17T16:06:57+0000,2026-03-20 23:30:02,https://www.facebook.com/1277368791091874/posts/1359140102914742,38779,1,1,24
Facebook,138927162813391_1359099679585451,en,English,17-03-2026,Crime,Shock -VE,2026-03-17,2026-03-17T15:05:35+0000,2026-03-20 23:30:02,https://www.facebook.com/1277368791091874/posts/1359099679585451,112235,5,3,147
Facebook,138927162813391_1358989156263170,en,English,17-03-2026,Entertainment,Shock -VE,2026-03-17,2026-03-17T12:26:14+0000,2026-03-20 23:30:02,https://www.facebook.com/1277368791091874/posts/1358989156263170,105261,0,3,129
Facebook,138927162813391_1358935249601894,en,English,17-03-2026,Entertainment,Controversy,2026-03-17,2026-03-17T10:55:42+0000,2026-03-20 23:30:02,https://www.facebook.com/1277368791091874/posts/1358935249601894,15570,0,5,25
Facebook,1570246343192175_1352235396926788,hi,Hindi,03-17-2026,Current-Affairs,Breaking News,2026-03-17,2026-03-17T08:57:26+0000,2026-03-20 23:30:02,https://www.facebook.com/1296742019142793/posts/1352235396926788,4142,0,0,16
Facebook,1570246343192175_1352190686931259,hi,Hindi,03-17-2026,Entertainment,Shock -VE,2026-03-17,2026-03-17T07:32:39+0000,2026-03-20 23:30:02,https://www.facebook.com/1296742019142793/posts/1352190686931259,1068,0,0,2
Facebook,1570246343192175_1352114186938909,hi,Hindi,03-17-2026,Int others,Sadness,2026-03-17,2026-03-17T05:10:16+0000,2026-03-20 23:30:02,https://www.facebook.com/1296742019142793/posts/1352114186938909,336,0,0,2
Facebook,1570246343192175_1352052426945085,hi,Hindi,03-17-2026,Off-beat,Shock -VE,2026-03-17,2026-03-17T03:11:07+0000,2026-03-20 23:30:02,https://www.facebook.com/1296742019142793/posts/1352052426945085,3578,0,0,24
Facebook,330765363786944_1377122884430511,ml,Malayalam,17-03- 2026,Off-beat,Curious,2026-03-17,2026-03-17T11:11:31+0000,2026-03-20 23:30:02,https://www.facebook.com/1320267276782739/posts/1377122884430511,102,0,0,2
Facebook,330765363786944_1377099511099515,ml,Malayalam,17-03- 2026,Sports,Shocking,2026-03-17,2026-03-17T10:32:08+0000,2026-03-20 23:30:02,https://www.facebook.com/1320267276782739/posts/1377099511099515,196,0,0,0
Facebook,330765363786944_1377055391103927,ml,Malayalam,17-03- 2026,Entertainment,Surprise,2026-03-17,2026-03-17T09:19:30+0000,2026-03-20 23:30:02,https://www.facebook.com/1320267276782739/posts/1377055391103927,3684,0,0,2
Facebook,330765363786944_1376981221111344,ml,Malayalam,17-03- 2026,Curent-Affairs,Sad,2026-03-17,2026-03-17T07:03:34+0000,2026-03-20 23:30:02,https://www.facebook.com/1320267276782739/posts/1376981221111344,89,0,0,0
Facebook,330765363786944_1376911717784961,ml,Malayalam,17-03- 2026,Politics,Curious,2026-03-17,2026-03-17T04:51:30+0000,2026-03-20 23:30:02,https://www.facebook.com/1320267276782739/posts/1376911717784961,245,0,0,0
Facebook,138927162813391_1359965096165576,en,English,18-03-2026,Lifestyle,Fear/Concern,2026-03-18,2026-03-18T16:02:04+0000,2026-03-21 23:30:46,https://www.facebook.com/1277368791091874/posts/1359965096165576,813052,50,28,535
Facebook,138927162813391_1359895632839189,en,English,18-03-2026,Politics,Funny,2026-03-18,2026-03-18T14:14:23+0000,2026-03-21 23:30:46,https://www.facebook.com/1277368791091874/posts/1359895632839189,40332,2,5,43
Facebook,138927162813391_1359847986177287,en,English,18-03-2026,Sports,Controversy,2026-03-18,2026-03-18T13:13:30+0000,2026-03-21 23:30:46,https://www.facebook.com/1277368791091874/posts/1359847986177287,3081,0,0,8
Facebook,138927162813391_1359764772852275,en,English,18-03-2026,Sports,Curiosity,2026-03-18,2026-03-18T11:14:50+0000,2026-03-21 23:30:46,https://www.facebook.com/1277368791091874/posts/1359764772852275,29403,4,3,76
Facebook,1764870440267373_1358108093015403,te,Telugu,,#current,Happy,2026-03-18,2026-03-18T06:56:36+0000,2026-03-21 23:30:46,https://www.facebook.com/1302046768621536/posts/1358108093015403,37,0,0,2
Facebook,1764870440267373_1358051906354355,te,Telugu,,#current,Happy,2026-03-18,2026-03-18T04:52:18+0000,2026-03-21 23:30:46,https://www.facebook.com/1302046768621536/posts/1358051906354355,57,0,0,2
Facebook,1570246343192175_1353097160173945,hi,Hindi,03-18-2026,Off-beat,Heartwarming,2026-03-18,2026-03-18T11:54:09+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1353097160173945,199,0,0,5
Facebook,1570246343192175_1353041116846216,hi,Hindi,03-18-2026,Off-beat,Shock -VE,2026-03-18,2026-03-18T10:06:21+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1353041116846216,1069,1,0,11
Facebook,1570246343192175_1352996830183978,hi,Hindi,03-18-2026,Entertainment,Controvery,2026-03-18,2026-03-18T08:30:17+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1352996830183978,2719,2,1,33
Facebook,1570246343192175_1352951216855206,hi,Hindi,03-18-2026,Current-Affairs,Breaking News,2026-03-18,2026-03-18T06:55:56+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1352951216855206,993,0,0,4
Facebook,1570246343192175_1352896290194032,hi,Hindi,03-18-2026,Sports,Surprise +VE,2026-03-18,2026-03-18T05:00:40+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1352896290194032,689,0,0,5
Facebook,1570246343192175_1352838333533161,hi,Hindi,03-18-2026,Lifestyle,Shock -VE,2026-03-18,2026-03-18T03:03:47+0000,2026-03-21 23:30:46,https://www.facebook.com/1296742019142793/posts/1352838333533161,5496,3,0,39
Facebook,330765363786944_1377960687680064,ml,Malayalam,18-03- 2026,Crime,Anger,2026-03-18,2026-03-18T12:44:15+0000,2026-03-21 23:30:46,https://www.facebook.com/1320267276782739/posts/1377960687680064,29448,0,0,29
Facebook,330765363786944_1377875177688615,ml,Malayalam,18-03- 2026,Crime,Shocking,2026-03-18,2026-03-18T10:24:05+0000,2026-03-21 23:30:46,https://www.facebook.com/1320267276782739/posts/1377875177688615,901,0,0,1
Facebook,330765363786944_1377806337695499,ml,Malayalam,18-03- 2026,Crime,Happy,2026-03-18,2026-03-18T08:08:39+0000,2026-03-21 23:30:46,https://www.facebook.com/1320267276782739/posts/1377806337695499,1312,0,0,1
Facebook,330765363786944_1377762704366529,ml,Malayalam,18-03- 2026,Politics,Surprise,2026-03-18,2026-03-18T06:33:58+0000,2026-03-21 23:30:46,https://www.facebook.com/1320267276782739/posts/1377762704366529,4382,0,0,2
Facebook,1764870440267373_1359161649576714,te,Telugu,,#entertainment,Gossip,2026-03-19,2026-03-19T15:39:07+0000,2026-03-22 23:30:56,https://www.facebook.com/1302046768621536/posts/1359161649576714,61,0,0,2
Facebook,1764870440267373_1358872262938986,te,Telugu,,#current,Surprise,2026-03-19,2026-03-19T07:19:53+0000,2026-03-22 23:30:56,https://www.facebook.com/1302046768621536/posts/1358872262938986,45,0,0,0
Facebook,1570246343192175_1353999950083666,hi,Hindi,03-19-2026,Current-Affairs,Breaking News,2026-03-19,2026-03-19T14:35:23+0000,2026-03-22 23:30:56,https://www.facebook.com/1296742019142793/posts/1353999950083666,4924,1,0,24
Facebook,1570246343192175_1353887010094960,hi,Hindi,03-19-2026,Entertainment,Surprise +VE,2026-03-19,2026-03-19T11:40:18+0000,2026-03-22 23:30:56,https://www.facebook.com/1296742019142793/posts/1353887010094960,828158,163,106,10837
Facebook,1570246343192175_1353800780103583,hi,Hindi,03-19-2026,Current-Affairs,Breaking News,2026-03-19,2026-03-19T08:53:27+0000,2026-03-22 23:30:56,https://www.facebook.com/1296742019142793/posts/1353800780103583,1266,0,0,9
Facebook,1570246343192175_1353745916775736,hi,Hindi,03-19-2026,Job,Sadness,2026-03-19,2026-03-19T07:05:35+0000,2026-03-22 23:30:56,https://www.facebook.com/1296742019142793/posts/1353745916775736,2350,0,0,20
Facebook,1570246343192175_1353617060121955,hi,Hindi,03-19-2026,International Politics,Wow! Amazing!,2026-03-19,2026-03-19T03:03:46+0000,2026-03-22 23:30:56,https://www.facebook.com/1296742019142793/posts/1353617060121955,430,0,0,5
Facebook,330765363786944_1378856304257169,ml,Malayalam,19-03- 2026,Spiritual,Happy,2026-03-19,2026-03-19T14:43:09+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378856304257169,248,0,0,1
Facebook,330765363786944_1378834004259399,ml,Malayalam,19-03- 2026,Entertainment,Anger,2026-03-19,2026-03-19T14:09:23+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378834004259399,671,0,0,3
Facebook,330765363786944_1378713217604811,ml,Malayalam,19-03- 2026,Politics,Shocking,2026-03-19,2026-03-19T11:17:33+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378713217604811,589,0,0,1
Facebook,330765363786944_1378666587609474,ml,Malayalam,19-03- 2026,Entertainment,Curious,2026-03-19,2026-03-19T09:55:01+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378666587609474,192,0,0,0
Facebook,330765363786944_1378646797611453,ml,Malayalam,19-03- 2026,Curent-Affairs,Shocking,2026-03-19,2026-03-19T09:18:28+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378646797611453,3329,0,0,5
Facebook,330765363786944_1378541250955341,ml,Malayalam,19-03- 2026,Lifestyle,Curious,2026-03-19,2026-03-19T05:55:54+0000,2026-03-22 23:30:56,https://www.facebook.com/1320267276782739/posts/1378541250955341,1460,0,0,1
Facebook,1570246343192175_1354912193325775,hi,Hindi,03-20-2026,Sports,Shock -VE,2026-03-20,2026-03-20T14:41:40+0000,2026-03-23 23:30:51,https://www.facebook.com/1296742019142793/posts/1354912193325775,425,0,0,3
Facebook,1570246343192175_1354805593336435,hi,Hindi,03-20-2026,Business,Breaking News,2026-03-20,2026-03-20T12:19:21+0000,2026-03-23 23:30:51,https://www.facebook.com/1296742019142793/posts/1354805593336435,631,0,0,8
Facebook,1570246343192175_1354695173347477,hi,Hindi,03-20-2026,Entertainment,Wow! Amazing!,2026-03-20,2026-03-20T09:39:24+0000,2026-03-23 23:30:51,https://www.facebook.com/1296742019142793/posts/1354695173347477,255,0,0,2
Facebook,1570246343192175_1354583930025268,hi,Hindi,03-20-2026,Off-beat,Funny/ Laughter,2026-03-20,2026-03-20T06:43:00+0000,2026-03-23 23:30:51,https://www.facebook.com/1296742019142793/posts/1354583930025268,3108,1,0,15
Facebook,1570246343192175_1354460830037578,hi,Hindi,03-20-2026,Sports,Wow! Amazing!,2026-03-20,2026-03-20T03:20:06+0000,2026-03-23 23:30:51,https://www.facebook.com/1296742019142793/posts/1354460830037578,664,0,0,2
Facebook,330765363786944_1379732357502897,ml,Malayalam,20-03- 2026,Crime,Curious,2026-03-20,2026-03-20T13:08:19+0000,2026-03-23 23:30:51,https://www.facebook.com/1320267276782739/posts/1379732357502897,381,0,0,2
Facebook,330765363786944_1379545220854944,ml,Malayalam,20-03- 2026,Crime,Shock,2026-03-20,2026-03-20T09:24:01+0000,2026-03-23 23:30:51,https://www.facebook.com/1320267276782739/posts/1379545220854944,316,0,0,1
Facebook,330765363786944_1379464007529732,ml,Malayalam,20-03- 2026,Lifestyle,Curious,2026-03-20,2026-03-20T07:13:01+0000,2026-03-23 23:30:51,https://www.facebook.com/1320267276782739/posts/1379464007529732,92,0,0,1
Facebook,330765363786944_1379384124204387,ml,Malayalam,20-03- 2026,Spiritual,Happy,2026-03-20,2026-03-20T05:01:22+0000,2026-03-23 23:30:51,https://www.facebook.com/1320267276782739/posts/1379384124204387,72,0,0,1
Facebook,995860096940432_122109434247251579,ta,Tamil,03-20-2026,Curent-Affairs,excitement,2026-03-20,2026-03-20T07:42:55+0000,2026-03-23 23:30:51,https://www.facebook.com/122100500805251579/posts/122109434247251579,3,0,0,1
Facebook,995860096940432_122109426861251579,ta,Tamil,03-20-2026,Crime,Shocking,2026-03-20,2026-03-20T06:24:46+0000,2026-03-23 23:30:51,https://www.facebook.com/122100500805251579/posts/122109426861251579,5,0,0,2
Facebook,1764870440267373_1360656009427278,te,Telugu,,#current,Surprise,2026-03-21,2026-03-21T06:52:51+0000,2026-03-24 23:30:34,https://www.facebook.com/1302046768621536/posts/1360656009427278,41,0,0,0
Facebook,1570246343192175_1355831516567176,hi,Hindi,03-21-2026,Off-beat,Funny/ Laughter,2026-03-21,2026-03-21T14:45:15+0000,2026-03-24 23:30:34,https://www.facebook.com/1296742019142793/posts/1355831516567176,4259,0,0,31
Facebook,1570246343192175_1355723879911273,hi,Hindi,03-21-2026,Current-Affairs,Fear/ Concern,2026-03-21,2026-03-21T12:20:38+0000,2026-03-24 23:30:34,https://www.facebook.com/1296742019142793/posts/1355723879911273,273,1,0,6
Facebook,1570246343192175_1355610969922564,hi,Hindi,03-21-2026,Job,Breaking News,2026-03-21,2026-03-21T09:24:57+0000,2026-03-24 23:30:34,https://www.facebook.com/1296742019142793/posts/1355610969922564,216,0,0,5
