platform,media_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,timestamp,data_fetched_time,permalink,reach,views,likes,comments,shares,total_interactions
Instagram,18053700284704285,en,English,15-03-2026,Sports,,2026-03-15,2026-03-15T05:43:23+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5M4DUk5ld/,1376,2116,20,0,0,20
Instagram,18307757422272521,en,English,15-03-2026,Cultural,Surprise +VE,2026-03-15,2026-03-15T05:34:41+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5L4pOGnqW/,1732,2878,63,0,1,69
Instagram,17933225430204392,en,English,15-03-2026,Entertainment,,2026-03-15,2026-03-15T03:15:32+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV479DqClzY/,1928,3118,20,0,1,22
Instagram,18132972076524411,hi,Hindi,03-15-2026,Current-Affairs,Shock -VE,2026-03-15,2026-03-15T15:13:45+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV6OJ1IEwOR/,17,41,1,0,0,1
Instagram,18084822956213151,hi,Hindi,03-15-2026,Current-Affairs,Breaking News,2026-03-15,2026-03-15T12:47:38+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV59bcVjjA-/,16,30,2,0,0,2
Instagram,17911979334345523,hi,Hindi,03-15-2026,Crime,Shock -VE,2026-03-15,2026-03-15T10:00:12+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5qRXpE1my/,20,47,2,0,0,2
Instagram,18082353860343398,hi,Hindi,03-15-2026,Crime,Curiosity,2026-03-15,2026-03-15T07:05:24+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5WP_kE1b0/,20,34,3,0,0,3
Instagram,17859667323615874,hi,Hindi,03-15-2026,Sports,Happiness/ Joy,2026-03-15,2026-03-15T02:55:40+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV45sAWlfka/,19,41,4,0,0,4
Instagram,18097113674075445,ml,Malayalam,15-03- 2026,Entertainment,Shocking,2026-03-15,2026-03-15T12:22:42+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV56k9DE_Nt/,62,77,4,0,0,4
Instagram,17906609334362935,ml,Malayalam,15-03- 2026,,,2026-03-15,2026-03-15T11:26:13+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV50HMsjp9S/,61,83,3,0,0,3
Instagram,18067051526304345,ml,Malayalam,15-03- 2026,Curent-Affairs,Happy,2026-03-15,2026-03-15T09:50:16+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5pIkJk1W7/,72,93,3,0,0,3
Instagram,17911751820165918,ml,Malayalam,15-03- 2026,Business,Shocking,2026-03-15,2026-03-15T08:20:15+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5e1LPkwmW/,67,84,2,0,0,2
Instagram,18020788220810895,ml,Malayalam,15-03- 2026,Politics,Happy,2026-03-15,2026-03-15T07:34:46+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5ZoQgmvjz/,56,75,2,0,0,2
Instagram,18098637982759458,ml,Malayalam,15-03- 2026,Entertainment,Shocking,2026-03-15,2026-03-15T06:36:22+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5S7xoAlTm/,73,89,1,0,0,1
Instagram,17981895605987030,ml,Malayalam,15-03- 2026,Business,Shocking,2026-03-15,2026-03-15T05:19:12+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5KHKhlxwH/,68,98,1,0,0,1
Instagram,17947763835116172,ml,Malayalam,15-03- 2026,Crime,Anger,2026-03-15,2026-03-15T03:59:12+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5A9RuEz-t/,76,107,5,0,0,5
Instagram,17941304535154076,ta,Tamil,03-15-2026,Sports,Controversy,2026-03-15,2026-03-15T16:01:19+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV6Tl7mE7vL/,35,51,2,0,0,2
Instagram,17998496594879661,ta,Tamil,03-15-2026,Sports,excitement,2026-03-15,2026-03-15T14:42:35+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV6KlSgE5Ge/,34,42,1,0,0,1
Instagram,18145535269470240,ta,Tamil,03-15-2026,Off-beat,Shock,2026-03-15,2026-03-15T13:12:03+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV6AOF3ArFi/,35,48,2,0,0,2
Instagram,18062694341671691,ta,Tamil,03-15-2026,Curent-Affairs,Patriotism,2026-03-15,2026-03-15T12:10:25+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV55KhOAkf0/,30,34,4,0,0,4
Instagram,17886864126452951,ta,Tamil,03-15-2026,Crime,Shocking,2026-03-15,2026-03-15T09:36:03+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5nglYGs64/,36,46,1,0,0,1
Instagram,18072301496194492,ta,Tamil,03-15-2026,Lifestyle,Sad,2026-03-15,2026-03-15T07:34:14+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5ZkMbmlPC/,38,47,0,1,0,1
Instagram,18075939983393193,ta,Tamil,03-15-2026,Lifestyle,Fear/Concern,2026-03-15,2026-03-15T05:39:20+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV5MaRmiP0w/,28,38,1,0,0,1
Instagram,18083490029207719,ta,Tamil,03-15-2026,Politics,Surprise,2026-03-15,2026-03-15T03:33:42+0000,2026-03-18 23:30:48,https://www.instagram.com/p/DV4-Ce5Gk5r/,33,39,1,0,0,1
Instagram,17929585818216860,en,English,16-03-2026,Off-beat,Shock -VE,2026-03-16,2026-03-16T13:54:18+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8p3DBDRmn/,2831,4588,18,0,1,21
Instagram,17868407322485570,en,English,16-03-2026,Entertainment,Curiosity,2026-03-16,2026-03-16T13:10:17+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8k0myABf3/,1979,3149,34,0,0,34
Instagram,18303915307278190,en,English,16-03-2026,Current-Affairs,Fear/Concern,2026-03-16,2026-03-16T12:01:06+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8c5rLkXpv/,2207,3702,20,0,0,23
Instagram,18568886197000572,en,English,16-03-2026,Cultural,Happiness,2026-03-16,2026-03-16T11:04:08+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8WYwPjJX2/,932,1457,9,0,0,9
Instagram,18088690951913365,en,English,16-03-2026,Current-Affairs,Pride,2026-03-16,2026-03-16T10:40:24+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8Tq0-AIJV/,2121,3260,16,0,1,19
Instagram,18033747425786092,en,English,16-03-2026,Entertainment,Controversy,2026-03-16,2026-03-16T08:09:37+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8CaHZE4ah/,3319,5874,22,0,2,27
Instagram,18013207931677242,en,English,16-03-2026,Entertainment,Controversy,2026-03-16,2026-03-16T08:00:59+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8BbRvEwjs/,3783,5840,34,14,37,96
Instagram,18096048688973707,en,English,16-03-2026,Entertainment,Controversy,2026-03-16,2026-03-16T06:36:59+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV73zLzglmD/,145106,229488,1543,33,6220,8122
Instagram,17893341915425524,en,English,16-03-2026,Sports,Happiness,2026-03-16,2026-03-16T06:15:04+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV71SwBEzxk/,13721,21821,190,0,7,203
Instagram,18084753161345455,en,English,16-03-2026,Entertainment,Controversy,2026-03-16,2026-03-16T03:50:19+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7kvBZj0UI/,10595,18183,50,2,13,78
Instagram,18097919710803403,hi,Hindi,03-16-2026,Entertainment,Controvery,2026-03-16,2026-03-16T16:03:04+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV84mAJF5bO/,40,34,2,0,0,2
Instagram,17963836395049417,hi,Hindi,03-16-2026,Off-beat,Funny/ Laughter,2026-03-16,2026-03-16T12:26:58+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8f3SAEaCz/,20,34,3,1,0,4
Instagram,17930135874231044,hi,Hindi,03-16-2026,Entertainment,Controvery,2026-03-16,2026-03-16T08:44:20+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8GYWxAjWT/,22,47,3,0,0,3
Instagram,18042905615727644,hi,Hindi,03-16-2026,Entertainment,Shock -VE,2026-03-16,2026-03-16T06:11:53+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7078fk5zk/,22,28,4,0,0,4
Instagram,18342417553211465,hi,Hindi,03-16-2026,Off-beat,Curiosity,2026-03-16,2026-03-16T03:26:00+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7h8lKAkGq/,11,21,1,0,0,1
Instagram,18510143941077125,ml,Malayalam,16-03- 2026,Entertainment,Surprise,2026-03-16,2026-03-16T12:09:31+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8d3LKmKe8/,48,65,2,2,0,7
Instagram,18061430540369629,ml,Malayalam,16-03- 2026,Politics,Curious,2026-03-16,2026-03-16T11:40:32+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8ajAmDQyE/,43,62,4,0,0,5
Instagram,18352162942224938,ml,Malayalam,16-03- 2026,Curent-Affairs,Shocking,2026-03-16,2026-03-16T11:01:11+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8WDI_jar8/,51,79,3,0,0,3
Instagram,18118360729627116,ml,Malayalam,16-03- 2026,Crime,Shocking,2026-03-16,2026-03-16T06:18:42+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV71tWzgrwZ/,50,85,4,0,0,5
Instagram,17956338831093624,ml,Malayalam,16-03- 2026,,,2026-03-16,2026-03-16T05:46:46+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7yEA6ETb_/,52,68,2,0,0,2
Instagram,18092455250132821,ml,Malayalam,16-03- 2026,Entertainment,Happy,2026-03-16,2026-03-16T04:53:09+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7r7MCmKEO/,48,70,3,0,0,3
Instagram,18043614890557712,ta,Tamil,03-16-2026,Off-beat,Shocking,2026-03-16,2026-03-16T14:57:29+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8xFisje6Q/,41,54,4,0,0,4
Instagram,18061057352674876,ta,Tamil,03-16-2026,Off-beat,Shock,2026-03-16,2026-03-16T13:41:31+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8oZfJgEY1/,44,62,4,1,0,6
Instagram,18098681359787007,ta,Tamil,03-16-2026,Politics,Controversy,2026-03-16,2026-03-16T11:36:38+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8aGgkGBJX/,41,63,1,0,0,1
Instagram,18039039236555558,ta,Tamil,03-16-2026,Entertainment,Pride,2026-03-16,2026-03-16T09:34:58+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV8MLWxGp2Z/,41,56,2,0,0,2
Instagram,18112311796669657,ta,Tamil,03-16-2026,Curent-Affairs,proud,2026-03-16,2026-03-16T07:46:20+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7_vCWgumQ/,42,58,4,0,0,4
Instagram,18067628879302313,ta,Tamil,03-16-2026,Politics,excitement,2026-03-16,2026-03-16T05:31:08+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7wRe-E8_3/,38,50,3,0,0,3
Instagram,18041480129565143,ta,Tamil,03-16-2026,Curent-Affairs,Surprise,2026-03-16,2026-03-16T03:49:16+0000,2026-03-19 23:30:06,https://www.instagram.com/p/DV7knGnAlGo/,37,51,1,0,0,1
Instagram,17963794911019245,en,English,17-03-2026,Current-Affairs,Fear/Concern,2026-03-17,2026-03-17T16:07:20+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_d36Wk6H9/,3360,5327,22,1,4,28
Instagram,17990575109943944,en,English,17-03-2026,Crime,Shock -VE,2026-03-17,2026-03-17T15:05:50+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_W1w7jOsR/,3941,7027,37,1,2,43
Instagram,18094651628279683,en,English,17-03-2026,Entertainment,Shock -VE,2026-03-17,2026-03-17T12:26:30+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_EmvgDzmI/,5839,9083,48,0,7,61
Instagram,18074626964537543,en,English,17-03-2026,Sports,Happiness,2026-03-17,2026-03-17T11:40:01+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-_SRTlpbb/,1049,1716,9,0,0,9
Instagram,18092917283325625,en,English,17-03-2026,Sports,Happiness,2026-03-17,2026-03-17T11:09:51+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-71WbGNKT/,1875,3232,33,0,0,34
Instagram,17897668980263376,en,English,17-03-2026,Entertainment,Controversy,2026-03-17,2026-03-17T10:56:01+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-6P0aGG4U/,4635,8057,31,1,11,46
Instagram,17986759019956882,en,English,17-03-2026,Sports,Happiness,2026-03-17,2026-03-17T09:23:04+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-voMTAZbS/,847,2150,15,0,0,18
Instagram,18084744887255171,en,English,17-03-2026,Sports,Funny,2026-03-17,2026-03-17T08:52:05+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-sDuuCFCI/,1432,2281,15,0,0,15
Instagram,18091960790275131,en,English,17-03-2026,Off-beat,Surprise +VE,2026-03-17,2026-03-17T08:24:57+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-o9QOEqhO/,2138,3579,26,0,11,41
Instagram,18068636765302084,en,English,17-03-2026,Current-Affairs,Shock -VE,2026-03-17,2026-03-17T08:15:48+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-n6c7l4k6/,1887,3041,18,0,4,27
Instagram,18126143491499268,en,English,17-03-2026,Sports,Happiness,2026-03-17,2026-03-17T07:45:46+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-keBjiNOv/,1524,2455,25,0,0,25
Instagram,17910457185349995,en,English,17-03-2026,Sports,Happiness,2026-03-17,2026-03-17T07:12:29+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-gqrggcdf/,1103,1811,16,0,0,17
Instagram,17990883008939873,en,English,17-03-2026,Sports,Pride,2026-03-17,2026-03-17T06:50:48+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-eL04INWa/,1735,2875,35,0,0,35
Instagram,18099245494778021,en,English,17-03-2026,Off-beat,Funny,2026-03-17,2026-03-17T05:33:45+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-VXaGGKy0/,3182,4891,47,1,2,52
Instagram,18101231492312052,en,English,17-03-2026,Sports,Surprise +VE,2026-03-17,2026-03-17T02:41:23+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-BpBTDzAb/,1303,2106,22,0,0,22
Instagram,17874251841552053,hi,Hindi,03-17-2026,Crime,Controvery,2026-03-17,2026-03-17T15:14:07+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_XyfiFyh9/,18,37,4,0,0,4
Instagram,18318089962250219,hi,Hindi,03-17-2026,Sports,Curiosity,2026-03-17,2026-03-17T13:45:01+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_Nl55DA5W/,15,26,4,1,0,5
Instagram,18066891041310760,hi,Hindi,03-17-2026,Current-Affairs,Happiness/ Joy,2026-03-17,2026-03-17T11:59:50+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_BjL6mAAh/,19,38,3,0,0,3
Instagram,18077082347383266,hi,Hindi,03-17-2026,Off-beat,Fear/ Concern,2026-03-17,2026-03-17T10:15:49+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-1pFQCKFN/,20,35,4,1,0,5
Instagram,17951929335101402,hi,Hindi,03-17-2026,Current-Affairs,Breaking News,2026-03-17,2026-03-17T08:57:45+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-stsUDzm8/,19,35,4,1,0,5
Instagram,18069722732633331,hi,Hindi,03-17-2026,Entertainment,Shock -VE,2026-03-17,2026-03-17T07:32:59+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-jApxCBCA/,19,40,4,1,0,5
Instagram,18085827242224077,hi,Hindi,03-17-2026,Int others,Sadness,2026-03-17,2026-03-17T05:10:34+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-StqyABKR/,16,29,3,1,0,4
Instagram,18110846176682937,hi,Hindi,03-17-2026,Off-beat,Shock -VE,2026-03-17,2026-03-17T03:11:29+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-FFdBmOxY/,22,41,3,0,0,3
Instagram,17871471558570057,ml,Malayalam,17-03- 2026,Politics,Curious,2026-03-17,2026-03-17T15:40:09+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_axAaDUpw/,42,59,1,0,0,1
Instagram,18116035123649888,ml,Malayalam,17-03- 2026,Politics,Curious,2026-03-17,2026-03-17T15:39:50+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_auiejWAP/,45,59,1,0,0,1
Instagram,18078504938106652,ml,Malayalam,17-03- 2026,Lifestyle,Curious,2026-03-17,2026-03-17T15:39:21+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_arCPlxAk/,41,49,2,0,0,2
Instagram,17913560370343423,ml,Malayalam,17-03- 2026,Off-beat,Curious,2026-03-17,2026-03-17T11:11:53+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-8DxuiDL0/,34,44,0,0,0,0
Instagram,17854125225683933,ml,Malayalam,17-03- 2026,Sports,Shocking,2026-03-17,2026-03-17T10:32:25+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-3jCDFCni/,34,50,0,0,0,0
Instagram,18514500712072711,ml,Malayalam,17-03- 2026,Entertainment,Surprise,2026-03-17,2026-03-17T09:19:53+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-vPTPCFlU/,43,64,0,0,0,0
Instagram,18118779049617715,ml,Malayalam,17-03- 2026,,Surprise,2026-03-17,2026-03-17T08:34:39+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-qEc7DlWk/,46,59,2,0,0,2
Instagram,18059235329440602,ml,Malayalam,17-03- 2026,Curent-Affairs,Sad,2026-03-17,2026-03-17T07:03:52+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-frr7AZXo/,44,49,0,0,0,0
Instagram,17879535216502321,ml,Malayalam,17-03- 2026,Curent-Affairs,Sad,2026-03-17,2026-03-17T06:16:52+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-aTUsmOBu/,50,54,2,0,0,2
Instagram,18037222487782481,ml,Malayalam,17-03- 2026,Politics,Curious,2026-03-17,2026-03-17T04:51:50+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-QkeVliWD/,50,60,1,0,0,1
Instagram,18019165646817695,ta,Tamil,03-17-2026,Entertainment,Curious,2026-03-17,2026-03-17T15:46:43+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_bhDTl-pd/,28,37,1,0,0,1
Instagram,17980967939992334,ta,Tamil,03-17-2026,Entertainment,Gossip,2026-03-17,2026-03-17T14:11:01+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_QkGyksYB/,48,67,4,0,0,5
Instagram,18099717841939057,ta,Tamil,03-17-2026,Politics,Controversy,2026-03-17,2026-03-17T12:51:04+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV_Hap1GCe4/,43,56,1,0,0,1
Instagram,18569321650001070,ta,Tamil,03-17-2026,Politics,Curious,2026-03-17,2026-03-17T11:34:43+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV--rEwiGAQ/,31,42,3,0,0,3
Instagram,18115176646658463,ta,Tamil,03-17-2026,Politics,Controversy,2026-03-17,2026-03-17T09:39:09+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-xdCYGIwN/,48,59,4,1,0,5
Instagram,17960097096060776,ta,Tamil,03-17-2026,Politics,Controversy,2026-03-17,2026-03-17T06:35:57+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-cfQ3mHFQ/,42,63,0,0,0,0
Instagram,17936012478029857,ta,Tamil,03-17-2026,Spiritual,Spiritual,2026-03-17,2026-03-17T04:10:07+0000,2026-03-20 23:30:02,https://www.instagram.com/p/DV-Ly7FDG7Y/,38,49,2,0,0,2
Instagram,18064328075334011,en,English,18-03-2026,Politics,Funny,2026-03-18,2026-03-18T14:14:46+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWB1x95CBBV/,1414,2235,18,0,0,18
Instagram,18332679451171442,en,English,18-03-2026,Sports,Controversy,2026-03-18,2026-03-18T13:13:56+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBu0bciPY4/,873,1323,4,0,0,4
Instagram,18081878276373648,en,English,18-03-2026,Sports,Happiness,2026-03-18,2026-03-18T11:13:08+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBhBRrgcJX/,1185,3138,20,0,0,20
Instagram,17881142799478108,en,English,18-03-2026,Current-Affairs,Controversy,2026-03-18,2026-03-18T08:01:27+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBLEFIk5-A/,1688,2965,21,0,1,23
Instagram,18309106312274469,en,English,18-03-2026,Entertainment,Pride,2026-03-18,2026-03-18T06:32:42+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBA6QBjum2/,2316,3726,18,0,0,19
Instagram,17943427506137735,en,English,18-03-2026,Entertainment,Patriotism,2026-03-18,2026-03-18T05:35:55+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWA6aRVEyYQ/,1862,3213,24,0,0,24
Instagram,18094013533864975,hi,Hindi,03-18-2026,Politics,Funny/ Laughter,2026-03-18,2026-03-18T15:15:31+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWB8vgOlw8j/,12,23,2,0,0,2
Instagram,18114856612640274,hi,Hindi,03-18-2026,Off-beat,Funny/ Laughter,2026-03-18,2026-03-18T13:22:38+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBv047l2XF/,21,49,2,0,0,2
Instagram,17928237504248074,hi,Hindi,03-18-2026,Off-beat,Heartwarming,2026-03-18,2026-03-18T11:54:33+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBlvDPiAgy/,14,26,3,0,0,3
Instagram,17965144995021976,hi,Hindi,03-18-2026,Off-beat,Shock -VE,2026-03-18,2026-03-18T10:06:41+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBZZO1iKu2/,18,40,4,0,0,4
Instagram,18087712133231119,hi,Hindi,03-18-2026,Entertainment,Controvery,2026-03-18,2026-03-18T08:30:33+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBOZhxl1DC/,14,20,1,0,0,1
Instagram,18098286038059103,hi,Hindi,03-18-2026,Current-Affairs,Breaking News,2026-03-18,2026-03-18T06:56:14+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBDmh4j03O/,11,18,4,1,0,5
Instagram,18062043545378431,hi,Hindi,03-18-2026,Sports,Surprise +VE,2026-03-18,2026-03-18T05:00:55+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWA2aG2DQCV/,16,38,3,1,0,4
Instagram,17906497548203674,hi,Hindi,03-18-2026,Lifestyle,Shock -VE,2026-03-18,2026-03-18T03:03:41+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWAo_jbFj8C/,19,40,2,0,0,2
Instagram,18114135535657616,ml,Malayalam,18-03- 2026,Spiritual,Spiritual,2026-03-18,2026-03-18T16:48:05+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWCHVX8jfZR/,41,57,2,0,0,2
Instagram,18166225198371223,ml,Malayalam,18-03- 2026,Politics,Surprise,2026-03-18,2026-03-18T15:44:30+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWCADywlzxl/,48,58,2,0,0,2
Instagram,17891609448439699,ml,Malayalam,18-03- 2026,International Politics,Shocking,2026-03-18,2026-03-18T14:03:38+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWB0hAAlyLS/,43,60,1,0,0,1
Instagram,18130855858537635,ml,Malayalam,18-03- 2026,Crime,Anger,2026-03-18,2026-03-18T12:44:38+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBrdsQiHwW/,40,52,1,0,0,1
Instagram,17934755289209809,ml,Malayalam,18-03- 2026,Entertainment,Curious,2026-03-18,2026-03-18T11:32:01+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBjKFfiGTZ/,51,60,3,0,0,4
Instagram,18070801241555807,ml,Malayalam,18-03- 2026,Crime,Shocking,2026-03-18,2026-03-18T10:24:23+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBbbDIl1TF/,51,74,1,0,0,1
Instagram,18134972194510530,ml,Malayalam,18-03- 2026,Crime,Curious,2026-03-18,2026-03-18T08:55:19+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBROWeiOXu/,135,65,3,0,0,4
Instagram,17915508321316075,ml,Malayalam,18-03- 2026,Crime,Happy,2026-03-18,2026-03-18T08:08:57+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBL7JyFzTx/,51,69,2,0,0,2
Instagram,17856641937588307,ml,Malayalam,18-03- 2026,Business,Curious,2026-03-18,2026-03-18T07:20:40+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBGZjsk5FJ/,45,54,0,0,0,0
Instagram,18090993077128323,ml,Malayalam,18-03- 2026,Politics,Surprise,2026-03-18,2026-03-18T06:34:16+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBBFt9D-z-/,58,72,1,0,0,2
Instagram,18209402635326274,ta,Tamil,03-18-2026,Crime,Shock,2026-03-18,2026-03-18T15:31:46+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWB-mXRF7-m/,45,53,1,0,0,1
Instagram,18428290462189696,ta,Tamil,03-18-2026,Entertainment,Shocking,2026-03-18,2026-03-18T14:32:55+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWB33Uul7_h/,42,59,4,0,0,4
Instagram,18106939111833214,ta,Tamil,03-18-2026,Sports,Sad,2026-03-18,2026-03-18T12:41:55+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBrKpmF8rb/,34,38,2,0,0,2
Instagram,18343377118243390,ta,Tamil,03-18-2026,Lifestyle,Fear/Concern,2026-03-18,2026-03-18T11:32:22+0000,2026-03-21 23:30:46,https://www.instagram.com/p/DWBjNEUlx9h/,37,44,1,0,0,1
